timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700552035205,2468,/games/play-204,200,OK,Thread Group 1-5,text,true,,2039,1348,20,20,https://www.tab66aud.com/games/play,2468,0,0
1700552037675,2489,/games/play-223,200,OK,Thread Group 1-5,text,true,,2042,1348,20,20,https://www.tab66aud.com/games/play,2489,0,0
1700552040165,2414,/games/10-227,200,OK,Thread Group 1-5,text,true,,10191,1228,20,20,https://www.tab66aud.com/games/10,2411,0,0
1700552042579,2480,/games/play-262,200,OK,Thread Group 1-5,text,true,,2055,1348,20,20,https://www.tab66aud.com/games/play,2480,0,0
1700552040447,4638,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,11155,1169,20,20,null,0,0,0
1700552040447,4638,/-37,200,OK,Thread Group 1-8,text,true,,11155,1169,20,20,https://www.tab66aud.com/,4637,0,0
1700552040493,4643,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,11149,1169,20,20,null,0,1,0
1700552040493,4643,/-37,200,OK,Thread Group 1-9,text,true,,11149,1169,20,20,https://www.tab66aud.com/,4641,0,0
1700552033631,11709,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-12,,true,,94825,5018,20,20,null,0,1,0
1700552033631,6969,/logout-400,200,OK,Thread Group 1-12,text,true,,13055,2680,20,20,https://www.tab66aud.com,2345,0,0
1700552033631,2345,/logout-400-0,302,Found,Thread Group 1-12,text,true,,1905,1377,20,20,https://www.tab66aud.com/logout,2345,0,0
1700552035976,4624,/logout-400-1,200,OK,Thread Group 1-12,text,true,,11150,1303,20,20,https://www.tab66aud.com,4624,0,0
1700552040602,4691,/-403,200,OK,Thread Group 1-12,text,true,,11197,1220,20,20,https://www.tab66aud.com/,4690,0,0
1700552045292,49,/css/app.css-412,200,OK,Thread Group 1-12,text,true,,70573,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,45,0,0
1700552036028,9818,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-19,,true,,16323,5272,20,20,null,0,3,0
1700552036028,2463,/games/play-204,200,OK,Thread Group 1-19,text,true,,2046,1348,20,20,https://www.tab66aud.com/games/play,2463,0,0
1700552038493,2455,/games/play-223,200,OK,Thread Group 1-19,text,true,,2040,1348,20,20,https://www.tab66aud.com/games/play,2455,0,0
1700552040949,2402,/games/10-227,200,OK,Thread Group 1-19,text,true,,10196,1228,20,20,https://www.tab66aud.com/games/10,2401,0,0
1700552043351,2498,/games/play-262,200,OK,Thread Group 1-19,text,true,,2041,1348,20,20,https://www.tab66aud.com/games/play,2498,0,0
1700552036997,9810,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-20,,true,,16338,5272,20,20,null,0,2,0
1700552036997,2456,/games/play-204,200,OK,Thread Group 1-20,text,true,,2049,1348,20,20,https://www.tab66aud.com/games/play,2456,0,0
1700552039453,2455,/games/play-223,200,OK,Thread Group 1-20,text,true,,2045,1348,20,20,https://www.tab66aud.com/games/play,2455,0,0
1700552041907,2417,/games/10-227,200,OK,Thread Group 1-20,text,true,,10198,1228,20,20,https://www.tab66aud.com/games/10,2417,0,0
1700552044325,2482,/games/play-262,200,OK,Thread Group 1-20,text,true,,2046,1348,20,20,https://www.tab66aud.com/games/play,2482,0,0
1700552037453,9598,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,23706,5028,20,20,null,0,5,0
1700552037454,2412,/login-141,200,OK,Thread Group 1-7,text,true,,1589,1371,20,20,https://www.tab66aud.com/login,2410,0,0
1700552039867,4760,/login-144,200,OK,Thread Group 1-7,text,true,,12035,2437,20,20,https://www.tab66aud.com/deposits,2352,0,0
1700552039867,2352,/login-144-0,302,Found,Thread Group 1-7,text,true,,1948,1217,20,20,https://www.tab66aud.com/login,2352,0,0
1700552042218,2409,/login-144-1,200,OK,Thread Group 1-7,text,true,,10087,1220,20,20,https://www.tab66aud.com/deposits,2409,0,0
1700552044628,2426,/deposits-145,200,OK,Thread Group 1-7,text,true,,10082,1220,20,20,https://www.tab66aud.com/deposits,2425,0,0
1700552044751,2421,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,10198,1228,20,20,null,0,1,0
1700552044751,2421,/games/10-171,200,OK,Thread Group 1-6,text,true,,10198,1228,20,20,https://www.tab66aud.com/games/10,2420,0,0
1700552045085,2446,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,8158,1217,20,20,null,0,1,0
1700552045085,2446,/login-113,200,OK,Thread Group 1-8,text,true,,8158,1217,20,20,https://www.tab66aud.com/login,2445,0,0
1700552045136,2409,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,8169,1217,20,20,null,0,1,0
1700552045137,2409,/login-113,200,OK,Thread Group 1-9,text,true,,8169,1217,20,20,https://www.tab66aud.com/login,2409,0,0
1700552035820,11784,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-11,,true,,94879,5018,20,20,null,0,0,0
1700552035820,7017,/logout-400,200,OK,Thread Group 1-11,text,true,,13105,2680,20,20,https://www.tab66aud.com,2374,0,0
1700552035820,2374,/logout-400-0,302,Found,Thread Group 1-11,text,true,,1907,1377,20,20,https://www.tab66aud.com/logout,2374,0,0
1700552038195,4642,/logout-400-1,200,OK,Thread Group 1-11,text,true,,11198,1303,20,20,https://www.tab66aud.com,4642,0,0
1700552042837,4709,/-403,200,OK,Thread Group 1-11,text,true,,11195,1220,20,20,https://www.tab66aud.com/,4709,0,0
1700552047546,58,/css/app.css-412,200,OK,Thread Group 1-11,text,true,,70579,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,53,0,0
1700552035825,11846,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-13,,true,,94775,5018,20,20,null,0,1,0
1700552035826,7054,/logout-400,200,OK,Thread Group 1-13,text,true,,13051,2680,20,20,https://www.tab66aud.com,2349,0,0
1700552035826,2349,/logout-400-0,302,Found,Thread Group 1-13,text,true,,1905,1377,20,20,https://www.tab66aud.com/logout,2349,0,0
1700552038177,4703,/logout-400-1,200,OK,Thread Group 1-13,text,true,,11146,1303,20,20,https://www.tab66aud.com,4702,0,0
1700552042880,4751,/-403,200,OK,Thread Group 1-13,text,true,,11147,1220,20,20,https://www.tab66aud.com/,4750,0,0
1700552047631,41,/css/app.css-412,200,OK,Thread Group 1-13,text,true,,70577,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,36,0,0
1700552035815,11878,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,24202,3900,20,20,null,0,1,0
1700552035815,7068,/logout-400,200,OK,Thread Group 1-2,text,true,,13047,2680,20,20,https://www.tab66aud.com,2371,0,0
1700552035815,2371,/logout-400-0,302,Found,Thread Group 1-2,text,true,,1897,1377,20,20,https://www.tab66aud.com/logout,2371,0,0
1700552038187,4696,/logout-400-1,200,OK,Thread Group 1-2,text,true,,11150,1303,20,20,https://www.tab66aud.com,4696,0,0
1700552042884,4810,/-403,200,OK,Thread Group 1-2,text,true,,11155,1220,20,20,https://www.tab66aud.com/,4809,0,0
1700552042988,4828,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,11147,1169,20,20,null,0,1,0
1700552042988,4828,/-37,200,OK,Thread Group 1-10,text,true,,11147,1169,20,20,https://www.tab66aud.com/,4826,0,0
1700552036119,11778,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-16,,true,,94776,5018,20,20,null,0,-1,0
1700552036119,7027,/logout-400,200,OK,Thread Group 1-16,text,true,,13048,2680,20,20,https://www.tab66aud.com,2335,0,0
1700552036119,2335,/logout-400-0,302,Found,Thread Group 1-16,text,true,,1903,1377,20,20,https://www.tab66aud.com/logout,2335,0,0
1700552038455,4691,/logout-400-1,200,OK,Thread Group 1-16,text,true,,11145,1303,20,20,https://www.tab66aud.com,4691,0,0
1700552043145,4714,/-403,200,OK,Thread Group 1-16,text,true,,11151,1220,20,20,https://www.tab66aud.com/,4713,0,0
1700552047859,37,/css/app.css-412,200,OK,Thread Group 1-16,text,true,,70577,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,34,0,0
1700552036092,11845,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-14,,true,,94834,5018,20,20,null,0,1,0
1700552036092,7053,/logout-400,200,OK,Thread Group 1-14,text,true,,13101,2680,20,20,https://www.tab66aud.com,2354,0,0
1700552036092,2354,/logout-400-0,302,Found,Thread Group 1-14,text,true,,1901,1377,20,20,https://www.tab66aud.com/logout,2354,0,0
1700552038447,4698,/logout-400-1,200,OK,Thread Group 1-14,text,true,,11200,1303,20,20,https://www.tab66aud.com,4698,0,0
1700552043145,4751,/-403,200,OK,Thread Group 1-14,text,true,,11150,1220,20,20,https://www.tab66aud.com/,4751,0,0
1700552047897,41,/css/app.css-412,200,OK,Thread Group 1-14,text,true,,70583,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,36,0,0
1700552036160,11899,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-15,,true,,94775,5018,20,20,null,0,2,0
1700552036161,7018,/logout-400,200,OK,Thread Group 1-15,text,true,,13048,2680,20,20,https://www.tab66aud.com,2334,0,0
1700552036161,2334,/logout-400-0,302,Found,Thread Group 1-15,text,true,,1905,1377,20,20,https://www.tab66aud.com/logout,2334,0,0
1700552038497,4682,/logout-400-1,200,OK,Thread Group 1-15,text,true,,11143,1303,20,20,https://www.tab66aud.com,4682,0,0
1700552043179,4735,/-403,200,OK,Thread Group 1-15,text,true,,11142,1220,20,20,https://www.tab66aud.com/,4734,0,0
1700552047914,146,/css/app.css-412,200,OK,Thread Group 1-15,text,true,,70585,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,141,0,0
1700552047056,2416,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,10201,1228,20,20,null,0,0,0
1700552047056,2416,/games/10-171,200,OK,Thread Group 1-7,text,true,,10201,1228,20,20,https://www.tab66aud.com/games/10,2414,0,0
1700552038250,11802,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-17,,true,,94840,5018,20,20,null,0,0,0
1700552038250,7049,/logout-400,200,OK,Thread Group 1-17,text,true,,13102,2680,20,20,https://www.tab66aud.com,2353,0,0
1700552038250,2353,/logout-400-0,302,Found,Thread Group 1-17,text,true,,1899,1377,20,20,https://www.tab66aud.com/logout,2353,0,0
1700552040603,4696,/logout-400-1,200,OK,Thread Group 1-17,text,true,,11203,1303,20,20,https://www.tab66aud.com,4694,0,0
1700552045298,4691,/-403,200,OK,Thread Group 1-17,text,true,,11155,1220,20,20,https://www.tab66aud.com/,4691,0,0
1700552049989,62,/css/app.css-412,200,OK,Thread Group 1-17,text,true,,70583,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,58,0,0
1700552045341,4714,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,11192,1169,20,20,null,0,1,0
1700552045341,4714,/-37,200,OK,Thread Group 1-12,text,true,,11192,1169,20,20,https://www.tab66aud.com/,4714,0,0
1700552047847,2478,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,8163,1217,20,20,null,0,1,0
1700552047847,2478,/login-113,200,OK,Thread Group 1-10,text,true,,8163,1217,20,20,https://www.tab66aud.com/login,2477,0,0
1700552047604,4775,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,11156,1169,20,20,null,0,0,0
1700552047604,4775,/-37,200,OK,Thread Group 1-11,text,true,,11156,1169,20,20,https://www.tab66aud.com/,4774,0,0
1700552047672,4727,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,11139,1169,20,20,null,0,1,0
1700552047672,4727,/-37,200,OK,Thread Group 1-13,text,true,,11139,1169,20,20,https://www.tab66aud.com/,4726,0,0
1700552047694,4714,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,11151,1169,20,20,null,0,0,0
1700552047694,4714,/-37,200,OK,Thread Group 1-2,text,true,,11151,1169,20,20,https://www.tab66aud.com/,4713,0,0
1700552050056,2409,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,8167,1217,20,20,null,0,1,0
1700552050056,2409,/login-113,200,OK,Thread Group 1-12,text,true,,8167,1217,20,20,https://www.tab66aud.com/login,2408,0,0
1700552040737,11819,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,24295,3900,20,20,null,0,2,0
1700552040737,7168,/logout-400,200,OK,Thread Group 1-4,text,true,,13099,2680,20,20,https://www.tab66aud.com,2375,0,0
1700552040737,2375,/logout-400-0,302,Found,Thread Group 1-4,text,true,,1903,1377,20,20,https://www.tab66aud.com/logout,2375,0,0
1700552043113,4792,/logout-400-1,200,OK,Thread Group 1-4,text,true,,11196,1303,20,20,https://www.tab66aud.com,4792,0,0
1700552047905,4651,/-403,200,OK,Thread Group 1-4,text,true,,11196,1220,20,20,https://www.tab66aud.com/,4650,0,0
1700552047897,4667,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,11147,1169,20,20,null,0,1,0
1700552047897,4667,/-37,200,OK,Thread Group 1-16,text,true,,11147,1169,20,20,https://www.tab66aud.com/,4667,0,0
1700552047938,4682,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,11185,1169,20,20,null,0,1,0
1700552047938,4682,/-37,200,OK,Thread Group 1-14,text,true,,11185,1169,20,20,https://www.tab66aud.com/,4682,0,0
1700552048061,4657,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,11193,1169,20,20,null,0,3,0
1700552048061,4657,/-37,200,OK,Thread Group 1-15,text,true,,11193,1169,20,20,https://www.tab66aud.com/,4652,0,0
1700552040926,11857,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,24203,3900,20,20,null,0,2,0
1700552040926,7204,/logout-400,200,OK,Thread Group 1-1,text,true,,13056,2680,20,20,https://www.tab66aud.com,2342,0,0
1700552040926,2342,/logout-400-0,302,Found,Thread Group 1-1,text,true,,1905,1377,20,20,https://www.tab66aud.com/logout,2342,0,0
1700552043270,4860,/logout-400-1,200,OK,Thread Group 1-1,text,true,,11151,1303,20,20,https://www.tab66aud.com,4859,0,0
1700552048130,4653,/-403,200,OK,Thread Group 1-1,text,true,,11147,1220,20,20,https://www.tab66aud.com/,4650,0,0
1700552041053,11755,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-18,,true,,94776,5018,20,20,null,0,2,0
1700552041053,7065,/logout-400,200,OK,Thread Group 1-18,text,true,,13045,2680,20,20,https://www.tab66aud.com,2355,0,0
1700552041053,2355,/logout-400-0,302,Found,Thread Group 1-18,text,true,,1901,1377,20,20,https://www.tab66aud.com/logout,2355,0,0
1700552043407,4711,/logout-400-1,200,OK,Thread Group 1-18,text,true,,11144,1303,20,20,https://www.tab66aud.com,4711,0,0
1700552048118,4648,/-403,200,OK,Thread Group 1-18,text,true,,11148,1220,20,20,https://www.tab66aud.com/,4648,0,0
1700552052767,42,/css/app.css-412,200,OK,Thread Group 1-18,text,true,,70583,1118,20,20,https://www.tab66aud.com/css/app.css?time=1700065324,37,0,0
1700552052379,2357,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,8189,1217,20,20,null,0,1,0
1700552052380,2357,/login-113,200,OK,Thread Group 1-11,text,true,,8189,1217,20,20,https://www.tab66aud.com/login,2357,0,0
1700552050051,4705,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,11153,1169,20,20,null,0,0,0
1700552050051,4705,/-37,200,OK,Thread Group 1-17,text,true,,11153,1169,20,20,https://www.tab66aud.com/,4705,0,0
1700552042984,11782,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,24213,3900,20,20,null,0,0,0
1700552042984,7063,/logout-400,200,OK,Thread Group 1-3,text,true,,13061,2680,20,20,https://www.tab66aud.com,2410,0,0
1700552042984,2410,/logout-400-0,302,Found,Thread Group 1-3,text,true,,1903,1377,20,20,https://www.tab66aud.com/logout,2410,0,0
1700552045394,4653,/logout-400-1,200,OK,Thread Group 1-3,text,true,,11158,1303,20,20,https://www.tab66aud.com,4652,0,0
1700552050047,4719,/-403,200,OK,Thread Group 1-3,text,true,,11152,1220,20,20,https://www.tab66aud.com/,4719,0,0
1700552052408,2376,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8166,1217,20,20,null,0,1,0
1700552052409,2376,/login-113,200,OK,Thread Group 1-2,text,true,,8166,1217,20,20,https://www.tab66aud.com/login,2376,0,0
1700552052400,2409,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,8164,1217,20,20,null,0,1,0
1700552052400,2409,/login-113,200,OK,Thread Group 1-13,text,true,,8164,1217,20,20,https://www.tab66aud.com/login,2409,0,0
1700552052565,2389,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,8164,1217,20,20,null,0,0,0
1700552052565,2389,/login-113,200,OK,Thread Group 1-16,text,true,,8164,1217,20,20,https://www.tab66aud.com/login,2389,0,0
1700552052621,2400,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,8163,1217,20,20,null,0,0,0
1700552052621,2400,/login-113,200,OK,Thread Group 1-14,text,true,,8163,1217,20,20,https://www.tab66aud.com/login,2400,0,0
1700552052721,2388,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,8169,1217,20,20,null,0,1,0
1700552052721,2388,/login-113,200,OK,Thread Group 1-15,text,true,,8169,1217,20,20,https://www.tab66aud.com/login,2388,0,0
1700552045059,11770,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,24241,3900,20,20,null,0,1,0
